Sample Name	Assay Name	Protocol REF	Performer	Date	Comment [note]	Parameter Value [group1.insecticidal substance]	Term Source Ref	Term Accession Number	Parameter Value [group1.concentration]	Unit	Term Source Ref	Term Accession Number	Parameter Value [duration of exposure]	Unit	Term Source Ref	Term Accession Number	Raw Data File
PMI2498	PMI.IR_WHO.PMI2498.Bendiocarb 1.0%	IR_WHO				bendiocarb	MIRO	10000006	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2499	PMI.IR_WHO.PMI2499.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2500	PMI.IR_WHO.PMI2500.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2501	PMI.IR_WHO.PMI2501.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2502	PMI.IR_WHO.PMI2502.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2503	PMI.IR_WHO.PMI2503.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2504	PMI.IR_WHO.PMI2504.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2505	PMI.IR_WHO.PMI2505.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2506	PMI.IR_WHO.PMI2506.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2507	PMI.IR_WHO.PMI2507.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2508	PMI.IR_WHO.PMI2508.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2509	PMI.IR_WHO.PMI2509.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2511	PMI.IR_WHO.PMI2511.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2512	PMI.IR_WHO.PMI2512.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2513	PMI.IR_WHO.PMI2513.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2514	PMI.IR_WHO.PMI2514.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2515	PMI.IR_WHO.PMI2515.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2516	PMI.IR_WHO.PMI2516.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2517	PMI.IR_WHO.PMI2517.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2518	PMI.IR_WHO.PMI2518.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2519	PMI.IR_WHO.PMI2519.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2520	PMI.IR_WHO.PMI2520.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2521	PMI.IR_WHO.PMI2521.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2522	PMI.IR_WHO.PMI2522.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2523	PMI.IR_WHO.PMI2523.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2524	PMI.IR_WHO.PMI2524.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2525	PMI.IR_WHO.PMI2525.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2526	PMI.IR_WHO.PMI2526.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2527	PMI.IR_WHO.PMI2527.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2528	PMI.IR_WHO.PMI2528.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2529	PMI.IR_WHO.PMI2529.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2530	PMI.IR_WHO.PMI2530.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2531	PMI.IR_WHO.PMI2531.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2532	PMI.IR_WHO.PMI2532.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2533	PMI.IR_WHO.PMI2533.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2534	PMI.IR_WHO.PMI2534.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2535	PMI.IR_WHO.PMI2535.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2536	PMI.IR_WHO.PMI2536.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2537	PMI.IR_WHO.PMI2537.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2538	PMI.IR_WHO.PMI2538.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2539	PMI.IR_WHO.PMI2539.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2540	PMI.IR_WHO.PMI2540.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2541	PMI.IR_WHO.PMI2541.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2542	PMI.IR_WHO.PMI2542.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2543	PMI.IR_WHO.PMI2543.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2544	PMI.IR_WHO.PMI2544.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2545	PMI.IR_WHO.PMI2545.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2546	PMI.IR_WHO.PMI2546.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2547	PMI.IR_WHO.PMI2547.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2548	PMI.IR_WHO.PMI2548.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2549	PMI.IR_WHO.PMI2549.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2550	PMI.IR_WHO.PMI2550.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2551	PMI.IR_WHO.PMI2551.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2552	PMI.IR_WHO.PMI2552.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2553	PMI.IR_WHO.PMI2553.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2554	PMI.IR_WHO.PMI2554.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2555	PMI.IR_WHO.PMI2555.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2556	PMI.IR_WHO.PMI2556.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2557	PMI.IR_WHO.PMI2557.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2558	PMI.IR_WHO.PMI2558.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2559	PMI.IR_WHO.PMI2559.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2560	PMI.IR_WHO.PMI2560.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2561	PMI.IR_WHO.PMI2561.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2562	PMI.IR_WHO.PMI2562.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2563	PMI.IR_WHO.PMI2563.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2564	PMI.IR_WHO.PMI2564.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2566	PMI.IR_WHO.PMI2566.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2567	PMI.IR_WHO.PMI2567.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2568	PMI.IR_WHO.PMI2568.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2569	PMI.IR_WHO.PMI2569.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2570	PMI.IR_WHO.PMI2570.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2571	PMI.IR_WHO.PMI2571.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2572	PMI.IR_WHO.PMI2572.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2573	PMI.IR_WHO.PMI2573.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2574	PMI.IR_WHO.PMI2574.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2575	PMI.IR_WHO.PMI2575.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2576	PMI.IR_WHO.PMI2576.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2577	PMI.IR_WHO.PMI2577.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2578	PMI.IR_WHO.PMI2578.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2579	PMI.IR_WHO.PMI2579.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2580	PMI.IR_WHO.PMI2580.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2581	PMI.IR_WHO.PMI2581.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2582	PMI.IR_WHO.PMI2582.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2583	PMI.IR_WHO.PMI2583.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2584	PMI.IR_WHO.PMI2584.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2585	PMI.IR_WHO.PMI2585.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2586	PMI.IR_WHO.PMI2586.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2587	PMI.IR_WHO.PMI2587.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2588	PMI.IR_WHO.PMI2588.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2589	PMI.IR_WHO.PMI2589.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2590	PMI.IR_WHO.PMI2590.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2591	PMI.IR_WHO.PMI2591.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2592	PMI.IR_WHO.PMI2592.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2593	PMI.IR_WHO.PMI2593.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2594	PMI.IR_WHO.PMI2594.Permethrin	IR_WHO				permethrin	MIRO	10000144			UO		24	hour	UO	0000032	p_IR_WHO.txt
PMI2595	PMI.IR_WHO.PMI2595.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2596	PMI.IR_WHO.PMI2596.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2597	PMI.IR_WHO.PMI2597.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2598	PMI.IR_WHO.PMI2598.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2599	PMI.IR_WHO.PMI2599.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2600	PMI.IR_WHO.PMI2600.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2601	PMI.IR_WHO.PMI2601.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2602	PMI.IR_WHO.PMI2602.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2603	PMI.IR_WHO.PMI2603.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2604	PMI.IR_WHO.PMI2604.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2605	PMI.IR_WHO.PMI2605.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2606	PMI.IR_WHO.PMI2606.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2607	PMI.IR_WHO.PMI2607.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2608	PMI.IR_WHO.PMI2608.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2609	PMI.IR_WHO.PMI2609.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2610	PMI.IR_WHO.PMI2610.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2611	PMI.IR_WHO.PMI2611.Permethrin	IR_WHO				permethrin	MIRO	10000144			UO		24	hour	UO	0000032	p_IR_WHO.txt
PMI2612	PMI.IR_WHO.PMI2612.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2613	PMI.IR_WHO.PMI2613.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2614	PMI.IR_WHO.PMI2614.Fenitrothion 0.1%	IR_WHO				fenitrothion	MIRO	10000056	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2615	PMI.IR_WHO.PMI2615.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2616	PMI.IR_WHO.PMI2616.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2617	PMI.IR_WHO.PMI2617.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2618	PMI.IR_WHO.PMI2618.Fenitrothion 0.1%	IR_WHO				fenitrothion	MIRO	10000056	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2619	PMI.IR_WHO.PMI2619.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2620	PMI.IR_WHO.PMI2620.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2621	PMI.IR_WHO.PMI2621.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2622	PMI.IR_WHO.PMI2622.Fenitrothion 0.1%	IR_WHO				fenitrothion	MIRO	10000056	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2623	PMI.IR_WHO.PMI2623.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2624	PMI.IR_WHO.PMI2624.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2626	PMI.IR_WHO.PMI2626.Cyfluthrin 0.15%	IR_WHO				cyfluthrin	MIRO	10000122	0.15	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2627	PMI.IR_WHO.PMI2627.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2628	PMI.IR_WHO.PMI2628.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2629	PMI.IR_WHO.PMI2629.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2631	PMI.IR_WHO.PMI2631.Etofenprox 0.5%	IR_WHO				etofenprox	MIRO	10000136	0.5	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2632	PMI.IR_WHO.PMI2632.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2633	PMI.IR_WHO.PMI2633.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2634	PMI.IR_WHO.PMI2634.Malathion 5.0%	IR_WHO				malathion	MIRO	10000065	5	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2635	PMI.IR_WHO.PMI2635.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2636	PMI.IR_WHO.PMI2636.Pirimiphos-methyl 1.0%	IR_WHO				pirimiphos-methyl	MIRO	10000082	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2638	PMI.IR_WHO.PMI2638.Propoxur 0.1%	IR_WHO				propoxur	MIRO	10000023	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2639	PMI.IR_WHO.PMI2639.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2641	PMI.IR_WHO.PMI2641.Cyfluthrin 0.15%	IR_WHO				cyfluthrin	MIRO	10000122	0.15	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2642	PMI.IR_WHO.PMI2642.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2643	PMI.IR_WHO.PMI2643.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2644	PMI.IR_WHO.PMI2644.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2645	PMI.IR_WHO.PMI2645.Etofenprox 0.5%	IR_WHO				etofenprox	MIRO	10000136	0.5	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2646	PMI.IR_WHO.PMI2646.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2647	PMI.IR_WHO.PMI2647.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
