Source Name	Sample Name	Description	Material Type	Term Source REF	Term Accession Number	Source	Comment [PubMed ID]	Comment [MAP ID]
malariaAtlas	MAP.65987		population	OBI	0000181	MosquitoMap. (2009). <i>Data were obtained from records held in the following institutions and accessed through the MosquitoMap data portal (http://www.mosquitomap.org) on 31st July 2009: Walter Reed Biosystematics Unit (WRAIR, Division of Entomology); Instituto Nacional de Biodiversidad, National Institute for Communicable Diseases; British Museum of Natural History, Entomology Department, London; The School of Integrative Biology, University of Queensland; United States Forces, Korea.</i>		MAP.65987
malariaAtlas	MAP.66202		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66202
malariaAtlas	MAP.66203		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66203
malariaAtlas	MAP.66204		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66204
malariaAtlas	MAP.66205		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66205
malariaAtlas	MAP.66206		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66206
malariaAtlas	MAP.66207		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66207
malariaAtlas	MAP.66208		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66208
malariaAtlas	MAP.66209		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66209
malariaAtlas	MAP.66210		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66210
malariaAtlas	MAP.66211		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66211
malariaAtlas	MAP.66212		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66212
malariaAtlas	MAP.66213		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66213
malariaAtlas	MAP.66214		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66214
malariaAtlas	MAP.66215		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66215
malariaAtlas	MAP.66216		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66216
malariaAtlas	MAP.66217		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66217
malariaAtlas	MAP.66218		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66218
malariaAtlas	MAP.66219		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66219
malariaAtlas	MAP.66220		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66220
malariaAtlas	MAP.66221		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66221
malariaAtlas	MAP.66222		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66222
malariaAtlas	MAP.66223		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66223
malariaAtlas	MAP.66225		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66225
malariaAtlas	MAP.66226		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66226
malariaAtlas	MAP.66228		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66228
malariaAtlas	MAP.66229		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66229
malariaAtlas	MAP.66230		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66230
malariaAtlas	MAP.66232		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66232
malariaAtlas	MAP.66233		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66233
malariaAtlas	MAP.66234		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66234
malariaAtlas	MAP.66235		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66235
malariaAtlas	MAP.66236		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66236
malariaAtlas	MAP.66237		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66237
malariaAtlas	MAP.66238		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66238
malariaAtlas	MAP.66239		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66239
malariaAtlas	MAP.66240		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66240
malariaAtlas	MAP.66241		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66241
malariaAtlas	MAP.66242		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66242
malariaAtlas	MAP.66243		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66243
malariaAtlas	MAP.66244		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66244
malariaAtlas	MAP.66246		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66246
malariaAtlas	MAP.66247		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66247
malariaAtlas	MAP.66248		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66248
malariaAtlas	MAP.66249		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66249
malariaAtlas	MAP.66250		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66250
malariaAtlas	MAP.66252		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66252
malariaAtlas	MAP.66253		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66253
malariaAtlas	MAP.66254		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66254
malariaAtlas	MAP.66257		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66257
malariaAtlas	MAP.66258		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66258
malariaAtlas	MAP.66259		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66259
malariaAtlas	MAP.66260		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66260
malariaAtlas	MAP.66261		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66261
malariaAtlas	MAP.66262		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66262
malariaAtlas	MAP.66263		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66263
malariaAtlas	MAP.66264		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66264
malariaAtlas	MAP.66266		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66266
malariaAtlas	MAP.66267		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66267
malariaAtlas	MAP.66270		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66270
malariaAtlas	MAP.66271		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66271
malariaAtlas	MAP.66273		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66273
malariaAtlas	MAP.66275		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66275
malariaAtlas	MAP.66278		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66278
malariaAtlas	MAP.66282		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66282
malariaAtlas	MAP.66283		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66283
malariaAtlas	MAP.66285		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66285
malariaAtlas	MAP.66286		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66286
malariaAtlas	MAP.66287		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66287
malariaAtlas	MAP.66289		population	OBI	0000181	MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>		MAP.66289
